FR,41,67,52,67,53,86,40,86
LO,70,68,93,67,92,85,72,85
MO,41,108,53,108,54,126,39,126
SO,41,148,55,148,57,170,39,170
FR,76,151,94,150,94,172,77,172
QR,70,193,92,194,91,207,71,207
SR,40,226,60,226,59,235,39,234
SU,39,262,59,262,58,285,35,284
FR,72,268,94,268,92,285,72,287
MA,121,65,151,66,150,79,119,79
LH,112,88,129,90,129,102,112,102
MA,137,123,156,124,155,146,137,146
SO,112,193,126,193,127,208,111,207
MO,142,199,157,199,156,210,142,210
LO,140,222,156,223,156,248,137,248
QR,113,271,129,270,130,285,112,285
FR,141,270,157,270,158,287,142,287
MA,201,64,218,64,220,76,200,75
MA,172,88,186,89,187,103,172,102
MA,199,91,219,89,218,106,197,103
MA,205,150,219,148,217,170,202,172
MA,175,188,190,188,191,208,176,207
MA,175,227,189,226,190,239,175,239
MA,199,230,218,229,217,254,200,253
QR,172,284,179,284,180,289,172,291
MA,275,68,296,69,295,93,276,92
MA,241,95,261,95,260,109,241,109
MA,274,147,294,147,294,166,275,165
MA,241,183,258,185,259,207,239,207
MA,239,229,259,229,258,249,240,248
MA,275,229,295,229,295,249,275,249
MA,240,259,261,257,261,267,239,267
MA,238,276,260,275,261,288,238,287
SR,295,284,301,284,299,291,293,291
FR,316,67,327,67,328,86,315,86
LO,345,68,368,67,367,85,347,85
MO,316,108,328,108,329,126,314,126
SO,316,148,330,148,331,170,314,170
FR,350,151,369,150,369,172,352,172
QR,345,193,367,194,366,207,346,207
SR,315,226,335,226,334,235,314,234
SU,314,262,334,262,333,285,310,284
FR,347,268,369,268,367,285,347,287
MA,396,65,426,66,425,79,394,79
LH,387,88,404,90,404,102,387,102
MA,412,123,431,124,429,146,412,146
SO,387,193,400,193,402,208,386,207
MO,417,199,432,199,431,210,417,210
LO,415,222,431,223,431,248,412,248
QR,388,271,404,270,405,285,387,285
FR,416,270,432,270,433,287,417,287
MA,476,64,493,64,495,76,475,75
MA,447,88,461,89,462,103,447,102
MA,474,91,494,89,493,106,472,103
MA,480,150,494,148,492,170,477,172
MA,449,188,465,188,466,208,451,207
MA,449,227,464,226,465,239,449,239
MA,474,230,493,229,492,254,475,253
QR,447,284,454,284,455,289,447,291
MA,550,68,571,69,570,93,551,92
MA,516,95,536,95,535,109,516,109
MA,549,147,569,147,569,166,550,165
MA,516,183,533,185,534,207,514,207
MA,514,229,534,229,533,249,515,248
MA,550,229,570,229,570,249,550,249
MA,515,259,536,257,536,267,514,267
MA,513,276,535,275,536,288,513,287
SR,570,284,576,284,574,291,567,291
